# 14 out of 14 mutations
3280 #trees
v6 v7
v6 v4
v1 v6
13 #edges, tree 2869
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2870
v13 v9
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2871
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2872
v14 v12
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2873
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2874
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2875
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2876
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2877
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2878
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v9 v2
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2879
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2880
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2881
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2882
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2883
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v1 v6
13 #edges, tree 2884
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2885
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2886
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2887
v13 v5
v13 v2
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2888
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2889
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2890
v14 v12
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2891
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2892
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2893
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2894
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2895
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2896
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2897
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2898
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2899
v13 v5
v13 v2
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2900
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2901
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2902
v14 v12
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2903
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2904
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v5 v2
v1 v6
13 #edges, tree 2905
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2906
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2907
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2908
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2909
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2910
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2911
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2912
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2913
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2914
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2915
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2916
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2917
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2918
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2919
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2920
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2921
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2922
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2923
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v5 v2
v1 v6
13 #edges, tree 2924
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2925
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v6 v3
v1 v6
13 #edges, tree 2926
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v6 v3
v5 v2
v1 v6
13 #edges, tree 2927
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2928
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2929
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2930
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2931
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2932
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2933
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2934
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2935
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2936
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2937
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2938
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2939
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2940
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v2
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2941
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2942
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2943
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v1 v6
13 #edges, tree 2944
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v6 v11
v6 v9
v6 v7
v6 v4
v5 v2
v1 v6
13 #edges, tree 2945
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2946
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2947
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2948
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2949
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2950
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2951
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2952
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2953
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2954
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v6
13 #edges, tree 2955
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2956
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v6 v4
v1 v6
13 #edges, tree 2957
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2958
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2959
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2960
v13 v5
v13 v4
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2961
v14 v12
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2962
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2963
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2964
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2965
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2966
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2967
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2968
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2969
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2970
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2971
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v5 v2
v1 v6
13 #edges, tree 2972
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2973
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2974
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2975
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2976
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2977
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2978
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2979
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2980
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2981
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2982
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2983
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v2
v6 v11
v6 v9
v6 v3
v1 v6
13 #edges, tree 2984
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 2985
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 2986
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 2987
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 2988
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 2989
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 2990
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 2991
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 2992
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v9 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 2993
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 2994
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 2995
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 2996
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 2997
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 2998
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 2999
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3000
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3001
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3002
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3003
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 3004
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 3005
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 3006
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 3007
v13 v5
v13 v4
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 3008
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 3009
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 3010
v14 v12
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v7
v7 v3
v6 v11
v6 v9
v1 v6
13 #edges, tree 3011
v13 v5
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3012
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3013
v14 v12
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3014
v13 v5
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3015
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3016
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v7 v2
v6 v11
v6 v9
v1 v6
13 #edges, tree 3017
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3018
v13 v5
v13 v2
v11 v12
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3019
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3020
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3021
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v12
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3022
v14 v12
v13 v5
v13 v2
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v1 v6
13 #edges, tree 3023
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v7
v7 v4
v6 v11
v6 v9
v5 v2
v1 v6
13 #edges, tree 3024
